STR	CON
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.45943161864	-3.05936799965
3.45943161864	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.16992500144	-3.05936799965
3.32192809489	-3.05936799965
3.32192809489	-3.05936799965
3.16992500144	-3.05936799965
3.32192809489	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
3.45943161864	-3.05936799965
3	-3.05936799965
1	0.262560095235
3.32192809489	2.84752259596
3.70043971814	3.58448819012
4.64385618977	4.16945069084
1	0.262560095235
1.58496250072	1.26256009524
4.70043971814	4.51048760868
3.80735492206	-3.05936799965
2.32192809489	1.84752259596
5.67242534197	5.06991501729
3	2.84752259596
1.58496250072	1.26256009524
2.80735492206	2.58448819012
3	2.84752259596
2	1.84752259596
2	1.84752259596
2	1.84752259596
1.58496250072	1.26256009524
2.32192809489	1.84752259596
1.58496250072	1.26256009524
2.58496250072	2.26256009524
1.58496250072	1.26256009524
4.16992500144	3.72199171387
2.32192809489	1.84752259596
4.08746284125	3.72199171387
1.58496250072	1.26256009524
1.58496250072	1.26256009524
2.32192809489	1.84752259596
1.58496250072	1.26256009524
6	5.84752259596
4	3.58448819012
2.32192809489	1.84752259596
3	2.58448819012
3.32192809489	2.84752259596
2.32192809489	1.84752259596
3.80735492206	-3.05936799965
3	-3.05936799965
2.32192809489	1.84752259596
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
1.58496250072	-3.05936799965
3.16992500144	2.26256009524
3.58496250072	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	2.26256009524
3.70043971814	-3.05936799965
3.16992500144	-3.05936799965
3.70043971814	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3.80735492206	-3.05936799965
4	-3.05936799965
4.39231742278	-3.05936799965
4.08746284125	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
2	-3.05936799965
2.80735492206	-3.05936799965
1.58496250072	0.262560095235
2	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3.16992500144	-3.05936799965
3.16992500144	-3.05936799965
3	-3.05936799965
3.16992500144	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3.16992500144	-3.05936799965
3	-3.05936799965
3	-3.05936799965
2.80735492206	1.84752259596
3	-3.05936799965
1	0.262560095235
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
2.58496250072	-3.05936799965
1	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	1.84752259596
2.58496250072	1.26256009524
3.16992500144	-3.05936799965
3.58496250072	2.26256009524
3.58496250072	1.26256009524
2.80735492206	-3.05936799965
3.16992500144	-3.05936799965
2.58496250072	1.26256009524
3	-3.05936799965
3	-3.05936799965
2	0.262560095235
2.80735492206	1.26256009524
3.32192809489	1.84752259596
5.67242534197	4.26256009524
1.58496250072	0.262560095235
3.90689059561	2.26256009524
3.90689059561	1.84752259596
2	0.262560095235
2.80735492206	1.26256009524
3	1.26256009524
2	0.262560095235
2.80735492206	1.26256009524
2.32192809489	0.262560095235
2.80735492206	1.26256009524
2	0.262560095235
2	0.262560095235
3.58496250072	1.84752259596
4.08746284125	2.26256009524
2.32192809489	0.262560095235
2.58496250072	0.262560095235
3.16992500144	0.262560095235
2.32192809489	0.262560095235
2.32192809489	0.262560095235
3.32192809489	1.26256009524
4.75488750216	2.84752259596
2.80735492206	0.262560095235
4	1.84752259596
2.80735492206	0.262560095235
2.58496250072	0.262560095235
2.32192809489	0.262560095235
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
2.58496250072	0.262560095235
4.45943161864	2.26256009524
3	0.262560095235
3.16992500144	0.262560095235
2.58496250072	0.262560095235
3.45943161864	1.26256009524
3.80735492206	1.26256009524
3	0.262560095235
3.70043971814	1.26256009524
2.80735492206	-3.05936799965
1.58496250072	-3.05936799965
4	1.26256009524
2.80735492206	-3.05936799965
4	1.26256009524
3	0.262560095235
3.45943161864	0.262560095235
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1	-3.05936799965
3.45943161864	0.262560095235
3.58496250072	0.262560095235
3.58496250072	0.262560095235
3.80735492206	0.262560095235
3.58496250072	0.262560095235
3.58496250072	0.262560095235
3.58496250072	0.262560095235
1	-3.05936799965
1	-3.05936799965
3.70043971814	0.262560095235
3.70043971814	0.262560095235
3.90689059561	0.262560095235
1	-3.05936799965
4	0.262560095235
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
3	-3.05936799965
1.58496250072	-3.05936799965
2.32192809489	1.26256009524
3.16992500144	0.262560095235
3	-3.05936799965
2.32192809489	1.26256009524
2.32192809489	1.26256009524
3	1.84752259596
3.16992500144	1.84752259596
1.58496250072	0.262560095235
3	1.84752259596
1.58496250072	0.262560095235
2.32192809489	1.26256009524
1.58496250072	0.262560095235
3.70043971814	2.58448819012
4.16992500144	3.06991501729
3.32192809489	2.26256009524
3.16992500144	0.262560095235
1.58496250072	0.262560095235
3	1.84752259596
4.08746284125	2.58448819012
3.16992500144	0.262560095235
1.58496250072	0.262560095235
1.58496250072	0.262560095235
3	1.84752259596
3	1.84752259596
3.58496250072	2.26256009524
3.45943161864	1.84752259596
1	-3.05936799965
2.32192809489	0.262560095235
1	-3.05936799965
1	-3.05936799965
1.58496250072	0.262560095235
1.58496250072	0.262560095235
3.16992500144	1.84752259596
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
2.80735492206	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1.58496250072	-3.05936799965
1	-3.05936799965
1.58496250072	-3.05936799965
1	-3.05936799965
2.80735492206	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1.58496250072	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
1	-3.05936799965
2.32192809489	-3.05936799965
1	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2.80735492206	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
1.58496250072	-3.05936799965
1.58496250072	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.80735492206	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
3	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2.58496250072	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2	-3.05936799965
2.32192809489	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
2.32192809489	-3.05936799965
3	-3.05936799965
3	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
3	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.58496250072	-3.05936799965
2.58496250072	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2.80735492206	-3.05936799965
2	1.26256009524
1	0.262560095235
2.58496250072	1.84752259596
1	0.262560095235
2	1.26256009524
2.58496250072	1.84752259596
2.58496250072	1.84752259596
4.64385618977	3.72199171387
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	2.26256009524
-3.32192809489	2.84752259596
-3.32192809489	3.43248509668
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	3.43248509668
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	3.43248509668
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	2.58448819012
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	3.26256009524
-3.32192809489	2.26256009524
-3.32192809489	2.58448819012
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	3.43248509668
-3.32192809489	3.58448819012
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.84752259596
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	2.26256009524
-3.32192809489	3.43248509668
-3.32192809489	3.06991501729
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	3.06991501729
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	3.06991501729
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	3.06991501729
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	3.06991501729
-3.32192809489	3.06991501729
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	2.58448819012
-3.32192809489	2.26256009524
-3.32192809489	3.72199171387
-3.32192809489	3.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	3.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	3.26256009524
-3.32192809489	1.84752259596
-3.32192809489	3.96299981338
-3.32192809489	2.84752259596
-3.32192809489	2.58448819012
-3.32192809489	4.16945069084
-3.32192809489	3.43248509668
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	3.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	2.58448819012
-3.32192809489	3.06991501729
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.84752259596
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	3.06991501729
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	3.26256009524
-3.32192809489	2.26256009524
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.58448819012
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	2.58448819012
-3.32192809489	2.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.84752259596
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	2.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.84752259596
-3.32192809489	1.26256009524
-3.32192809489	1.26256009524
